ticker,return,volatility,volume,cluster,cluster_proba
NAVI,9.724152947168512e-05,0.01944622214527138,3163375.162939297,0,0.9591714650303682
NBL,-0.00035709144308296076,0.020168466923497566,3818301.346526656,0,0.9270092814430007
NCLH,0.0006950663159637785,0.018090351166454424,1467692.9628432957,0,0.53388163212014
NDAQ,0.0007812358658199382,0.011611429747272934,1105175.720516963,2,0.9887088134112636
NEE,0.0006127614556565073,0.009996419158893759,2043522.711631664,2,0.9872746761367697
NEM,0.00027907730367057867,0.023867107465944455,7751018.944264944,0,0.7690410029205138
NFLX,0.0022504497552281785,0.024821341637775454,15942824.791599354,1,0.9999638069640701
NFX,0.0005053975065817513,0.02525393994116024,3103988.1615508883,0,0.9963650350930044
NI,0.00018496523214984946,0.013227764005603377,2498915.0250403876,2,0.9464540644648155
NKE,0.0008052066535617302,0.01297493251991881,8425089.830371566,0,0.8848993989023222
NLSN,0.0001556190931150925,0.012723427541494935,2533763.622778675,2,0.9511261211136052
NOC,0.0013775130636213377,0.010338392359128897,1135201.063812601,2,0.9398271527680607
NOV,-0.0003543118332581255,0.018642115545851472,4331656.805331179,0,0.9682385158331221
NRG,0.0003279094386626374,0.02227939622523839,5103466.950726979,0,0.968790121051058
NSC,0.0006388095683619873,0.01433198654024739,1872758.4022617124,2,0.9571197784188176
NTAP,0.0005524717025505772,0.01549909333086187,3891843.395799677,0,0.7165504847728912
NTRS,0.000576986817760153,0.012438401604958462,1228525.7180936995,2,0.9854049522736932
NUE,0.00035442073367236433,0.015483764132041805,2392607.8004846526,2,0.8637176776590175
NVDA,0.002581973036823406,0.019971833473796094,10439928.553311793,1,0.9982351900432792
NWL,0.00039186223810613787,0.01629871961235713,3395363.2180936993,0,0.5776781250337641
NWS,0.0001462963242374968,0.013987337461915349,969755.018292683,2,0.9408259294018674
NWSA,0.0001475478858000536,0.014397666855811318,3238849.0104529615,2,0.7571426193607504
O,0.00017272357353675946,0.012824669793571756,1957325.0573770492,2,0.9688473860311495
OKE,0.00045705754716041005,0.020293835485557632,2319280.1518578352,0,0.9600672128979952
OMC,0.00025950742224578426,0.010944669380930992,1689355.9539579968,2,0.9841674614074497
ORCL,0.0003353988686320217,0.012148114178159378,15990090.577669904,3,0.9961817894789091
ORLY,0.0008236052463331558,0.013409964004087447,836232.2213247173,2,0.9740580019370134
OXY,-3.5469545094403434e-05,0.013474561735222062,4564130.7584814215,0,0.8736071617500045
PAYX,0.0005734662973960864,0.00971587677697695,2161334.551696284,2,0.9858236185534013
PBCT,0.00036049091324618797,0.010722043968415609,3369466.459612278,2,0.8975816569183335
PCAR,0.0003418714348103297,0.013455352342415282,1941165.306946688,2,0.9698206255632975
PCG,7.96547104256361e-06,0.011177426592007619,3105963.450726979,2,0.8960432907607858
PCLN,0.0009050000954620711,0.015054578584556857,628927.6243941842,2,0.9170301471684346
PDCO,1.6288498120529213e-05,0.012216616209515037,974736.9798061389,2,0.9567051497027564
PEG,0.0003678921059038526,0.011116010759583931,3128736.2423263327,2,0.933158700067767
PEP,0.00035047078092401255,0.008109152109191328,4485544.0549273025,0,0.7902869965445225
PFE,0.0002311516372636006,0.01000729143989154,28226026.954765752,3,0.9999999999999973
PFG,0.0006193759333207725,0.013597160946814839,1351447.8117932149,2,0.9763153017836239
PG,8.602713820392147e-05,0.008435982898303036,8971733.409531502,0,0.9086011414316465
PGR,0.000667094611846243,0.009621702051081642,3372914.056542811,2,0.8697144368585784
PH,0.0005986197708362628,0.012923875134110268,1165009.7140549272,2,0.9824569075037916
PHM,0.0004851092158798634,0.017220271106463455,6258022.735056543,0,0.994064203495846
PKG,0.0009266898263459433,0.014821628095178667,951872.2415185784,2,0.9329654015154424
PKI,0.0006891418209678043,0.012206755798929993,782637.8352180937,2,0.9855424963161292
PLD,0.0004205463828900436,0.011585411674439602,2721544.831987076,2,0.9638998200630488
PM,0.00011875246452300337,0.009769863473179862,4629110.814216478,0,0.740429192046871
PNC,0.0007663635854106362,0.011673133577168933,2378045.778675283,2,0.9714457813995551
PNR,0.0003447799412153753,0.014463935914320773,1279406.1978998384,2,0.9551292695362147
PNW,0.00027679563855087714,0.010041769186132754,821375.8327948303,2,0.9839218255503681
PPG,0.0004878078305861896,0.011881653332579291,1559249.638933764,2,0.9866409790514772
PPL,5.87856556299472e-05,0.010268526701407633,4436354.51453958,0,0.6397138910214674
PRGO,-2.8687866912679275e-05,0.018413917759705207,1529894.1300484652,0,0.852377649599556
PRU,0.0006086895129667786,0.014329859715469014,2409218.0428109854,2,0.9322691932091983
PSA,0.00024097744790686692,0.01080304920633806,734203.4660743134,2,0.9786851676260125
PSX,0.0004221330266448928,0.014473541639022206,3240431.1542810984,2,0.7878434786779648
PVH,0.0003291226078856386,0.016847364170124186,1028918.9111470113,2,0.7033318125977183
PWR,0.00029934409443999396,0.016562234269874306,2082134.2730210016,2,0.742858488352296
PX,0.0002776004630999039,0.009674267926835345,1322059.5743134087,2,0.987203028183795
PXD,0.0005110144639031477,0.02131594614577258,1901334.1373182551,0,0.9833787100735761
PYPL,0.0011753705971956547,0.016187599267376944,8592856.33280757,0,0.8729896764269344
QCOM,0.00011391754276842175,0.01436866353280321,11107494.316639742,0,0.9431630062645793
QRVO,0.0005475298221855511,0.025185002878438157,1809360.5855263157,0,0.9985417739721372
RCL,0.001261261531569344,0.01807609439445093,2055966.6631663975,0,0.8643851914179789
RE,0.0005954569929007862,0.010237365089608362,343028.02019386104,2,0.9888488989788541
REG,0.0001401247448768107,0.011430119584309282,703964.3893376413,2,0.9682318841997596
REGN,0.0008003755725316343,0.02196417323665254,879890.5650767987,0,0.9940802678323609
RF,0.0008025202010511866,0.015622665700133574,16405813.369951535,3,0.9985165141779725
RHI,0.0004829654392170199,0.015164633985837476,1068828.2285945073,2,0.9361907179777588
RHT,0.0008557850882504854,0.015488779880880666,1672384.5105008078,2,0.8942384850454775
RJF,0.0006491471135642809,0.014118692144091043,792386.8392568659,2,0.9655107872427384
RL,-0.00022304541705707806,0.016237246859574124,1094009.8723747982,0,0.656364415253829
RMD,0.0007280008850320315,0.014271561117409253,963205.5969305331,2,0.9633357629539012
ROK,0.0006943556618964999,0.013245439332878481,906461.5751211632,2,0.9785089025688269
ROP,0.0006673514064001585,0.010652437790542608,461066.5928917609,2,0.9895762834165994
ROST,0.0009244038345625958,0.013290068578596508,3035298.6857835217,2,0.8031718621449941
RRC,-0.001072780208859366,0.025270811026915977,3890669.897415186,1,0.9472187182986564
RSG,0.0006136076715648129,0.008382318523359278,1463435.8190630048,2,0.9907718993988588
RTN,0.0011075447301653173,0.010520753203527279,1725097.204361874,2,0.9716883120126671
SBAC,0.0007562099664584157,0.012685547587734061,1161018.8764135703,2,0.9833372295594957
SBUX,0.0005771649688659148,0.011714011585502471,9193838.10339257,0,0.8399915433479563
SCG,-0.00013561841821225918,0.012484627069682083,1024176.7269789984,2,0.9161722087665903
SCHW,0.0010286697230973657,0.01687117735492228,8151061.004038773,0,0.938074929004716
SEE,0.0006555316372571383,0.014610340395073449,1992038.1138933764,2,0.9444359589892941
SHW,0.0007953447875134431,0.012307051213148276,710340.3675282714,2,0.9841659961807414
SIG,9.18254311234469e-05,0.019637967313838083,1247916.336025848,0,0.9365534861787924
SJM,0.00023853494262524684,0.010982680085117737,834169.0783521809,2,0.9796942160172403
SLB,1.6942321018360567e-05,0.013748649094950554,7315858.248788368,0,0.9922718835599451
SLG,0.00014716120685816749,0.011646254858634509,744991.5726978999,2,0.9692944966784113
SNA,0.0006459780510401767,0.011778607199743885,422192.8287560582,2,0.9841970297270152
SNI,0.00035140766961725203,0.013500907220049877,1145240.056542811,2,0.9730617727322691
SNPS,0.000775533537669422,0.010548457909541733,799686.2294022617,2,0.9912575404840965
SO,7.420893679114057e-06,0.008936327769538198,5055043.110662359,0,0.8718480384467856
SPG,3.7199471805420044e-05,0.011244405657612304,1462599.6445880453,2,0.9710203620430246
SPGI,0.0011549354954712469,0.012000357570758199,1278589.0080775444,2,0.968433583134425
SRCL,-0.00012890842514897007,0.012552696027516335,693340.710016155,2,0.8930544595821384
SRE,0.0002780810171106928,0.010280300676822313,1219694.1486268174,2,0.9861985747660295
STI,0.000782633659945572,0.01352038097790479,3667984.4184168014,2,0.5536152425941289
STT,0.0005573159507287495,0.013740597252865252,2396199.0315024233,2,0.9520308423418671
STX,0.0006310991077019982,0.022149996284316572,4482729.315831987,0,0.9850316891198329
STZ,0.0013727670203364081,0.01256137829046097,1449659.169628433,2,0.8889523555770481
SWK,0.0006370491147839395,0.011247670769189953,1143644.0468497577,2,0.9902069191002302
SWKS,0.0015000421843920407,0.020978495075594027,3160801.1873990307,0,0.9872601021309233
SYF,0.0005834868549998864,0.015828643853388853,6027717.846597463,0,0.9887544697666899
SYK,0.0007372097370555538,0.010182174941786953,1362286.5888529888,2,0.9914028868896676
SYMC,0.00020484451532106523,0.014810411337187336,6862059.193861066,0,0.9947738905860462
SYY,0.0005085020742271646,0.010128764892576718,3705231.214862682,2,0.787017692456776
T,5.8080507558817295e-05,0.009539276987815488,25342909.707592893,3,0.9999999999778995
TAP,0.0004630451713914021,0.013359191120491129,1616998.7617124394,2,0.977148933933825
TDG,0.0006702259620398695,0.014004436918484709,515342.8222940226,2,0.96150358338164
TEL,0.0007773620190707014,0.012042125545466449,1770663.9515347334,2,0.9831035977346535
TGT,0.00017283021941484508,0.013335330494581368,5662002.848949919,0,0.9753417486525909
TIF,0.00045847370383346816,0.015318878509895715,1484359.3497576737,2,0.9295955738144712
TJX,0.0005051336928783035,0.01179161438621764,3639710.6268174476,2,0.7930955664222619
TMK,0.0006576558385483163,0.009163724669249055,609556.5436187399,2,0.9920348797959508
TMO,0.0008771126411605383,0.011842326809077751,1793902.2875605817,2,0.9808672524264749
TPR,0.00015761192671703687,0.01583851367379294,4081564.259289176,0,0.8425981559241309
TRIP,0.00016274866282479347,0.02371354236853746,2322077.4604200325,0,0.9861304394729717
TROW,0.0003598546513283391,0.01189141585199636,1510804.3021001616,2,0.9848095701771143
TRV,0.0004945197743302329,0.009134266377190902,1859212.1050080776,2,0.9891399266007012
TSCO,0.0003419112281334723,0.01510632319211548,1412392.598546042,2,0.9309962422175229
TSN,0.0010469461811204383,0.01525183430909885,3753821.4127625204,0,0.8363908055028637
TSS,0.0011050334378079462,0.012438050576181709,1275516.998384491,2,0.9692592926418131
TWX,0.0005058048800709622,0.012119968408555675,5192135.592084006,0,0.9097399249708714
TXN,0.000944224775328769,0.01254940016495276,5955244.037964459,0,0.9663877613045649
TXT,0.000647809127051614,0.015304521091992726,1914763.3441033927,2,0.9183137637097586
UA,-0.0021136489285078714,0.02644640505613932,3408712.41986456,1,0.9999959785956011
UAA,0.00038840386142413396,0.02245986942495546,5653735.899030695,0,0.9619618559496946
UAL,0.0008977415373814832,0.023006516721612084,5303011.900646203,0,0.9822565848387559
UDR,0.00032966906490936656,0.010912958572198152,1638835.9402261712,2,0.9864559823316825
UHS,0.0006741051213247263,0.01572974189913984,815850.1526655897,2,0.8997235431365793
ULTA,0.0009343691241068655,0.01866531231978431,1005247.3142164781,0,0.7560131826256086
UNH,0.0012336982617048475,0.012045913433571661,3986537.950726979,0,0.9074427810754949
UNM,0.0006035737182248698,0.013156683696686567,1594129.1033925686,2,0.979489139208436
UNP,0.0005853658860143366,0.012598943008239837,4269366.373990307,0,0.6366704618477118
UPS,0.00027545085324095787,0.00912400758573607,3017966.94911147,2,0.9419573979048519
URI,0.0012267780210143617,0.022475101915141873,1886794.598546042,0,0.997138472867254
USB,0.0004328872796204022,0.01002201937873984,7100345.651050081,0,0.9488781946881822
UTX,0.00033775695856692466,0.009753613260922705,3809781.670436187,2,0.7459546684826385
V,0.0009609758839775358,0.011921263786582315,10054659.613893377,0,0.9041557811310311
VAR,0.0004618918171928692,0.01193393418048541,772392.3473344103,2,0.9840689493820504
VFC,0.0006867607210768472,0.012661960337136305,2386866.5791599355,2,0.9653814810728422
VIAB,-0.0003576797609741408,0.017960742991441327,3846901.281098546,0,0.9697756590289068
VLO,0.0007499651443862326,0.017468777428422635,6393028.348949919,0,0.9885878193434093
VMC,0.0008387098796326504,0.016523669253188645,1054517.9054927302,2,0.8027973347225161
VNO,-0.000100946114780634,0.011564827079387772,898359.1647819063,2,0.9361044377620702
VRSK,0.0004355907091786499,0.01056016856568298,862536.450726979,2,0.9887511241958528
VRSN,0.0007664592671023878,0.012050805664387742,1108644.249596123,2,0.9869900168178863
VRTX,0.001335725276498084,0.026357981386536916,1863848.2740501212,0,0.999920619388006
VTR,-0.00013897055227785114,0.012548788701936353,2125723.4684975767,2,0.9194147659473053
VZ,0.0001067247709635476,0.009916695871954373,16145175.68901454,3,0.9943165276176106
WAT,0.0006963260877643319,0.012103671581004798,502691.5799676898,2,0.9837181202308961
WBA,0.0005640570085185215,0.014416228491623486,5423800.3037156705,0,0.9648698955605296
WDC,0.0006835343143892918,0.020241740531296775,3379613.8368336027,0,0.9827291813486371
WEC,0.00034965149279576554,0.010160586003381699,1785143.3602584815,2,0.9874454824684299
WFC,0.0004269791997072753,0.011245317486172779,18427111.013731826,3,0.9999221712296769
WHR,0.00045061442932319007,0.016656209805543273,972028.3408723748,2,0.7783224084163455
WLTW,0.0007005186786425444,0.010772057030670973,768691.0256410256,2,0.9909259549325099
WM,0.0006791178432882647,0.008292650588551163,2002925.668012924,2,0.9843569650668298
WMB,0.00032055032100900785,0.022363707135345606,7995575.089660743,0,0.8345647614915755
WMT,0.0003366939688544822,0.009912507156669909,8142341.86187399,0,0.9173923080477677
WRK,0.00033526351390080443,0.018061218966169447,1712070.0734375,0,0.586278972496403
WU,0.00033872162995699667,0.0135850261914722,5259375.680936995,0,0.9558582014015746
WY,0.00018647302577828344,0.012255261619358358,4258447.962035541,0,0.5605321622470176
WYN,0.0006099844258620632,0.013203628596741339,1144019.3150242327,2,0.980237422599353
WYNN,0.0006547118411680031,0.022927933410687436,2457769.0686591277,0,0.9947542174483927
XEC,0.0005546159231387904,0.020871881018930616,1126550.6793214863,0,0.9758818004285288
XEL,0.0003575696049026286,0.009526203564970148,3067691.9693053314,2,0.9426874757141539
XL,0.0003549633312092999,0.011126872610743346,2221186.6308562197,2,0.9808367282395247
XLNX,0.0005682654093988751,0.014159493302017566,3048343.0323101776,2,0.8536496218783708
XOM,-5.7653982570128205e-05,0.010058774543533927,12401886.878029078,3,0.6654671898675124
XRAY,0.00031721974371739674,0.011120162634960533,1211528.0395799677,2,0.985787491636734
XRX,7.227561711219866e-05,0.01620175859235361,2378162.6470113085,2,0.6614206379480099
XYL,0.0008314578936198412,0.012731931867294065,1185316.005654281,2,0.9816649796396826
YUM,0.0002833286600996593,0.01361088590559975,3195354.8311793213,2,0.8587115295583925
ZBH,0.00046399242079856595,0.012208971346943065,1303885.8037156705,2,0.9855115603810919
ZION,0.0007374823735762097,0.015569171223456277,2628157.034733441,2,0.7888921747788924
ZTS,0.0007218343901142554,0.012969630819512993,3712979.9006462037,2,0.6143258507082128
